,0
2011120901,0.03533048197534416
2002010401,0.012949751861042191
2008010907,0.19319756165142699
2013121001,0.240585504255868
2017073108,0.040565620857269113
2002040101,0.060654034532231726
2008121501,-0.044258094572560025
2008010908,-0.04388281906591429
